date,zone,volume
2021-10-09,B,224.5104564371795
2021-10-10,B,196.37957035202564
2021-10-11,B,181.4448297636947
2021-10-12,B,186.81705528937582
2021-10-13,B,216.69957866655236
2021-10-14,B,226.4535319293329
2021-10-15,B,222.95005492798734
2021-10-16,B,213.33264996918075
2021-10-17,B,185.3414650495216
2021-10-18,B,190.1758019297425
2021-10-19,B,176.86142126565292
2021-10-20,B,212.6009583132706
2021-10-21,B,223.26219898588712
2021-10-22,B,245.20077924683468
2021-10-23,B,206.49320696917286
2021-10-24,B,197.12765511595057
2021-10-25,B,201.52438000038487
2021-10-26,B,200.5411341196178
2021-10-27,B,201.08696024401743
2021-10-28,B,224.09503574301436
2021-10-29,B,226.19122977163417
2021-10-30,B,217.620008408191
2021-10-31,B,192.42957842646746
2021-11-01,B,186.49358524146464
2021-11-02,B,178.29566806514117
2021-11-03,B,207.8077143416709
2021-11-04,B,225.97353177347125
2021-11-05,B,224.42594968923257
2021-11-06,B,202.5140244144299
2021-11-07,B,205.99734688722828
2021-11-08,B,190.19441883708313
2021-11-09,B,185.34203635581684
2021-11-10,B,204.55199322209364
2021-11-11,B,210.4380812339131
2021-11-12,B,218.11209403823008
2021-11-13,B,211.20201083832157
2021-11-14,B,207.98652855272616
2021-11-15,B,182.23226147611055
2021-11-16,B,196.34193648212593
2021-11-17,B,202.56033724397517
2021-11-18,B,224.4970870130526
2021-11-19,B,225.25428111337305
2021-11-20,B,222.55902447999105
2021-11-21,B,193.95074141880696
2021-11-22,B,174.83813267326096
2021-11-23,B,180.23470502665663
2021-11-24,B,202.68191698539312
2021-11-25,B,212.59109683088298
2021-11-26,B,229.73721132603004
2021-11-27,B,211.91849643045498
2021-11-28,B,217.2961545948373
2021-11-29,B,173.58671198225363
2021-11-30,B,192.98943277731388
2021-12-01,B,197.98338281895948
2021-12-02,B,218.7064359433158
2021-12-03,B,227.65694105738817
2021-12-04,B,197.11174082039577
2021-12-05,B,200.2639811990026
2021-12-06,B,202.7817585116137
2021-12-07,B,187.80293103075795
2021-12-08,B,209.1555399315208
2021-12-09,B,230.92309028145164
2021-12-10,B,225.2840273405175
2021-12-11,B,211.13710038120658
2021-12-12,B,180.23355110499278
2021-12-13,B,192.7564946386503
2021-12-14,B,190.5951602099453
2021-12-15,B,199.04567633604105
2021-12-16,B,223.80656048873976
2021-12-17,B,221.9962825563542
2021-12-18,B,211.6274429106047
2021-12-19,B,203.3598416537069
2021-12-20,B,176.9915796629699
2021-12-21,B,199.94909984643635
2021-12-22,B,196.03572791226875
2021-12-23,B,217.5622456097445
2021-12-24,B,242.11936503340638
2021-12-25,B,224.94376012273878
2021-12-26,B,199.36041441487123
2021-12-27,B,180.24446729962114
2021-12-28,B,187.40646917431695
2021-12-29,B,207.8734898039712
2021-12-30,B,223.2341128053732
2021-12-31,B,226.07889811393574
2022-01-01,B,215.7483319869943
2022-01-02,B,196.93465166733523
2022-01-03,B,176.3029492085809
2022-01-04,B,187.57863176070066
2022-01-05,B,214.67434978925232
2022-01-06,B,212.05732263631867
2022-01-07,B,225.35949152869938
2022-01-08,B,209.5070307395715
2022-01-09,B,199.61052605023144
2022-01-10,B,184.79978371523663
2022-01-11,B,203.5999370878545
2022-01-12,B,211.48009266094923
2022-01-13,B,212.57964176057976
2022-01-14,B,232.31582978399388
2022-01-15,B,209.9379173897122
2022-01-16,B,194.17382171409676
2022-01-17,B,190.4894713946983
2022-01-18,B,187.91687848028585
2022-01-19,B,214.6403440280805
2022-01-20,B,216.9480566647601
2022-01-21,B,222.06450334042353
2022-01-22,B,210.9542351614943
2022-01-23,B,194.3347527683472
2022-01-24,B,196.842521748294
2022-01-25,B,196.95129825707772
2022-01-26,B,221.24711919966532
2022-01-27,B,241.3553608581325
2022-01-28,B,218.8404095757654
2022-01-29,B,216.83862539856588
2022-01-30,B,189.52033029210844
2022-01-31,B,181.89821195199502
2022-02-01,B,186.95033789622116
2022-02-02,B,199.18039864453218
2022-02-03,B,214.869179113821
2022-02-04,B,226.00194087313227
2022-02-05,B,206.61159510292885
2022-02-06,B,205.73701856842743
2022-02-07,B,180.84710114471122
2022-02-08,B,214.53761980910747
2022-02-09,B,204.09663209999286
2022-02-10,B,223.93048850241448
2022-02-11,B,216.86355649563617
2022-02-12,B,230.06414658511164
2022-02-13,B,208.02607841182015
2022-02-14,B,190.63452648001038
2022-02-15,B,181.3567177281696
2022-02-16,B,209.46311279957234
2022-02-17,B,214.45296906900984
2022-02-18,B,238.99519814922147
2022-02-19,B,222.95904044498639
2022-02-20,B,199.90365534336712
2022-02-21,B,168.8382642782126
2022-02-22,B,184.3338803592051
2022-02-23,B,213.3499369006463
2022-02-24,B,233.19755704100433
2022-02-25,B,236.2397846034413
2022-02-26,B,203.81944864229774
2022-02-27,B,201.622631560041
2022-02-28,B,196.52346138612475
2022-03-01,B,179.00459373388918
2022-03-02,B,207.85468179493105
2022-03-03,B,225.75529676375655
2022-03-04,B,225.03037950280054
2022-03-05,B,201.80832788709023
2022-03-06,B,196.67469829501837
2022-03-07,B,185.85096628229132
2022-03-08,B,191.15676909223492
2022-03-09,B,203.480216584586
2022-03-10,B,220.0905304214255
2022-03-11,B,227.1889159928688
2022-03-12,B,220.23532964012801
2022-03-13,B,196.9149391428253
2022-03-14,B,185.26228836745761
2022-03-15,B,193.15025070472242
2022-03-16,B,192.69073065089478
2022-03-17,B,227.52097873523874
2022-03-18,B,227.57213154473058
2022-03-19,B,217.08331108321923
2022-03-20,B,207.10629777650277
2022-03-21,B,172.98702562408582
2022-03-22,B,176.69081750988624
2022-03-23,B,210.3185588907163
2022-03-24,B,223.71783294647017
2022-03-25,B,229.0081219373199
2022-03-26,B,213.13881633912962
2022-03-27,B,204.80532277973697
2022-03-28,B,196.14073067847096
2022-03-29,B,196.42341689043997
2022-03-30,B,206.1115705309611
2022-03-31,B,206.98332275665288
2022-04-01,B,233.87066612615214
2022-04-02,B,226.6797323403204
2022-04-03,B,204.7170307517598
2022-04-04,B,181.7125505856721
2022-04-05,B,198.01198375823964
2022-04-06,B,215.15250593195896
2022-04-07,B,236.3854379100306
2022-04-08,B,220.77796713810162
2022-04-09,B,215.164336404297
2022-04-10,B,205.60880993510608
2022-04-11,B,189.2790406461876
2022-04-12,B,183.75307786255857
2022-04-13,B,211.65526861855292
2022-04-14,B,228.61427106823044
2022-04-15,B,228.56061977264298
2022-04-16,B,218.8027225681581
2022-04-17,B,197.63105638254103
2022-04-18,B,200.71606163048045
2022-04-19,B,185.55623127933575
2022-04-20,B,203.70984230629873
2022-04-21,B,224.1429321759991
2022-04-22,B,234.95861889367222
2022-04-23,B,205.13712786003268
2022-04-24,B,189.2883996679738
2022-04-25,B,172.65807215294444
2022-04-26,B,193.09340062113313
2022-04-27,B,199.53203194082624
2022-04-28,B,221.0487172577054
2022-04-29,B,233.2880822612689
2022-04-30,B,212.05384152459868
2022-05-01,B,201.69109991811467
2022-05-02,B,186.63526702287857
2022-05-03,B,198.27882340994827
2022-05-04,B,212.34957308733232
2022-05-05,B,218.65971863852164
2022-05-06,B,226.7179127850018
2022-05-07,B,225.6062005426959
2022-05-08,B,203.05792876826894
2022-05-09,B,177.9243438929529
2022-05-10,B,198.21692344861904
2022-05-11,B,199.941733639128
2022-05-12,B,235.56536283767778
2022-05-13,B,236.32998760100327
2022-05-14,B,219.64540723834756
2022-05-15,B,201.23884662379618
2022-05-16,B,187.49785237681277
2022-05-17,B,198.47024064051803
2022-05-18,B,205.72246333299105
2022-05-19,B,226.21988731317867
2022-05-20,B,235.18274188450087
2022-05-21,B,212.90194115286607
2022-05-22,B,195.1215120264536
2022-05-23,B,179.6852566493066
2022-05-24,B,184.5963371303782
2022-05-25,B,194.13159626722512
2022-05-26,B,230.24402873025358
2022-05-27,B,242.7486533590776
2022-05-28,B,228.86909511890372
2022-05-29,B,187.11244810743747
2022-05-30,B,195.1090879376221
2022-05-31,B,204.55903996884584
2022-06-01,B,205.17434898291745
2022-06-02,B,225.28704793339816
2022-06-03,B,212.28426268604773
2022-06-04,B,219.67042298502284
2022-06-05,B,191.68271625104026
2022-06-06,B,190.97740077853425
2022-06-07,B,180.7626358620176
2022-06-08,B,213.24176469471945
2022-06-09,B,232.74163996168244
2022-06-10,B,222.1520382688339
2022-06-11,B,208.51122305999667
2022-06-12,B,183.01307981618862
2022-06-13,B,187.31908243271138
2022-06-14,B,188.66957783534556
2022-06-15,B,196.5608136701839
2022-06-16,B,228.2397586788361
2022-06-17,B,224.8877841777082
2022-06-18,B,209.07078611218873
2022-06-19,B,195.89475498153536
2022-06-20,B,198.09089708681992
2022-06-21,B,198.21589492971
2022-06-22,B,207.99883054705006
2022-06-23,B,229.63851884612737
2022-06-24,B,219.2703216516022
2022-06-25,B,218.00570465723732
2022-06-26,B,201.57998294062114
2022-06-27,B,185.83183877746333
2022-06-28,B,196.94613613739878
2022-06-29,B,202.8656414719543
2022-06-30,B,228.83431443068872
2022-07-01,B,233.04255754501608
2022-07-02,B,194.47953487591292
2022-07-03,B,209.99391999487872
2022-07-04,B,165.2795403927008
2022-07-05,B,188.60414731535883
2022-07-06,B,217.38196345324155
2022-07-07,B,222.28752503653004
2022-07-08,B,216.96826958307955
2022-07-09,B,209.13698749782657
2022-07-10,B,208.7567904074332
2022-07-11,B,174.35863474120384
2022-07-12,B,202.63453839757375
2022-07-13,B,208.80843245691085
2022-07-14,B,215.35672626507989
2022-07-15,B,224.10290693448457
2022-07-16,B,209.8191593328193
2022-07-17,B,207.54141611380695
2022-07-18,B,195.66016353376583
2022-07-19,B,179.91939058893905
2022-07-20,B,206.09058237116415
2022-07-21,B,218.06047367993494
2022-07-22,B,239.1859773306512
2022-07-23,B,207.2262311866915
2022-07-24,B,213.51551741448725
2022-07-25,B,189.6044532095973
2022-07-26,B,184.44727447897793
2022-07-27,B,203.97119591731422
2022-07-28,B,218.62307832261277
2022-07-29,B,218.71102043692187
2022-07-30,B,218.85570907961431
2022-07-31,B,190.92843024154283
2022-08-01,B,172.49795152589743
2022-08-02,B,190.77540803330305
2022-08-03,B,195.03660988811504
2022-08-04,B,219.08881217429
2022-08-05,B,221.70521461428922
2022-08-06,B,211.19743569563528
2022-08-07,B,216.8295295298713
2022-08-08,B,190.4622438032297
2022-08-09,B,195.8458579421209
2022-08-10,B,195.3183431587894
2022-08-11,B,219.94446411980462
2022-08-12,B,230.77052883271833
2022-08-13,B,210.04100303860815
2022-08-14,B,208.15639753536445
2022-08-15,B,180.45944864873505
2022-08-16,B,191.66203085330665
2022-08-17,B,204.9111864797929
2022-08-18,B,226.56080453402367
2022-08-19,B,223.99425728841248
2022-08-20,B,216.14015539541313
2022-08-21,B,199.07292412306504
2022-08-22,B,184.27598934688257
2022-08-23,B,197.90378095827617
2022-08-24,B,211.57677666836867
2022-08-25,B,224.60739776701425
2022-08-26,B,225.74458126563042
2022-08-27,B,224.74972672621107
2022-08-28,B,199.14536097684595
2022-08-29,B,187.76758317347563
2022-08-30,B,194.9306203194741
2022-08-31,B,223.31243320350572
2022-09-01,B,214.66352973493974
2022-09-02,B,235.41717314783907
2022-09-03,B,203.3020752622167
2022-09-04,B,202.84029026325888
2022-09-05,B,202.89189416702362
2022-09-06,B,198.07251834617733
2022-09-07,B,211.1748104381269
2022-09-08,B,220.9728537187546
2022-09-09,B,229.57676567737482
2022-09-10,B,216.50101209896516
2022-09-11,B,194.88436220404947
2022-09-12,B,188.042296692425
2022-09-13,B,195.8202895055216
2022-09-14,B,203.74214333163536
2022-09-15,B,219.07626497377294
2022-09-16,B,218.51651064279918
2022-09-17,B,221.71338490097156
2022-09-18,B,205.60483123330522
2022-09-19,B,192.28465524018574
2022-09-20,B,202.0246742324092
2022-09-21,B,210.65289104659593
2022-09-22,B,228.7326771082463
2022-09-23,B,231.89922761870724
2022-09-24,B,217.92533460698522
2022-09-25,B,197.06574058260205
2022-09-26,B,208.21466268269907
2020-01-01,C,76.38439216117193
2020-01-02,C,90.31961797040711
2020-01-03,C,102.99065685125736
2020-01-04,C,90.72254013474124
2020-01-05,C,60.12403287680626
2020-01-06,C,69.5329178429235
2020-01-07,C,63.6698738078928
2020-01-08,C,71.18262130834431
2020-01-09,C,105.22698264427166
2020-01-10,C,104.59405290649579
2020-01-11,C,78.66143894686797
2020-01-12,C,85.64989804982079
2020-01-13,C,65.8919408234132
2020-01-14,C,64.41193155576919
2020-01-15,C,92.86189058511437
2020-01-16,C,97.06116207014784
2020-01-17,C,99.43405380296437
2020-01-18,C,83.5654440243454
2020-01-19,C,76.15730891228567
2020-01-20,C,64.50445568514557
2020-01-21,C,64.68101166995729
2020-01-22,C,73.89031937926937
2020-01-23,C,96.89628870290936
2020-01-24,C,99.1703981877696
2020-01-25,C,78.25012047271781
2020-01-26,C,59.798076657305614
2020-01-27,C,65.28292904710193
2020-01-28,C,43.818534100496166
2020-01-29,C,81.92356449597034
2020-01-30,C,92.10225547762028
2020-01-31,C,110.26483139897609
2020-02-01,C,85.04023941943048
2020-02-02,C,76.91851925198434
2020-02-03,C,57.65646135679153
2020-02-04,C,65.61369591886893
2020-02-05,C,86.24504259771074
2020-02-06,C,92.2965442791243
2020-02-07,C,107.84136768999409
2020-02-08,C,81.10847214587972
2020-02-09,C,74.06945834850629
2020-02-10,C,68.28295993906676
2020-02-11,C,70.05408069537248
2020-02-12,C,95.75197943430368
2020-02-13,C,89.95954554130572
2020-02-14,C,88.90580467328824
2020-02-15,C,81.17344436484068
2020-02-16,C,77.06632621049683
2020-02-17,C,64.95529570098904
2020-02-18,C,65.6619041082992
2020-02-19,C,71.50683409763342
2020-02-20,C,102.27206849649356
2020-02-21,C,90.21143053294267
2020-02-22,C,98.46979196188678
2020-02-23,C,94.71236313329831
2020-02-24,C,63.973591469476474
2020-02-25,C,69.57878598645188
2020-02-26,C,76.61768240939604
2020-02-27,C,81.7254936512366
2020-02-28,C,95.2573839199753
2020-02-29,C,80.5251034441518
2020-03-01,C,60.34688920692947
2020-03-02,C,74.89093190293934
2020-03-03,C,67.16689111546619
2020-03-04,C,83.66813127554246
2020-03-05,C,93.80509136843122
2020-03-06,C,98.76624023473964
2020-03-07,C,97.05474090092653
2020-03-08,C,71.73429893875783
2020-03-09,C,65.42767394124205
2020-03-10,C,63.48602665856993
2020-03-11,C,77.96347757484429
2020-03-12,C,85.0920270352564
2020-03-13,C,84.39728646542018
2020-03-14,C,87.31591030455084
2020-03-15,C,72.5150394943355
2020-03-16,C,50.963152213444005
2020-03-17,C,64.84833219112306
2020-03-18,C,81.20079127469486
2020-03-19,C,79.16934638166632
2020-03-20,C,92.96835175859124
2020-03-21,C,92.73658673303576
2020-03-22,C,75.22960586362578
2020-03-23,C,52.09286324598628
2020-03-24,C,66.46178558546816
2020-03-25,C,89.02009864372457
2020-03-26,C,102.70406417213867
2020-03-27,C,99.59713280838587
2020-03-28,C,85.80473514662788
2020-03-29,C,67.168450223854
2020-03-30,C,65.13489091053165
2020-03-31,C,66.82510303668339
2020-04-01,C,85.94614295972832
2020-04-02,C,97.61254107525069
2020-04-03,C,106.97960077734699
2020-04-04,C,90.37535598695376
2020-04-05,C,78.55078589765321
2020-04-06,C,68.42898488025762
2020-04-07,C,58.89812827981173
2020-04-08,C,66.51582860601495
2020-04-09,C,108.97556348846807
2020-04-10,C,102.55282909033559
2020-04-11,C,75.97279862939313
2020-04-12,C,66.63279026092025
2020-04-13,C,67.70746712635324
2020-04-14,C,63.16699674261744
2020-04-15,C,76.95455969649811
2020-04-16,C,107.90474559292534
2020-04-17,C,92.19133214363711
2020-04-18,C,83.37352900139365
2020-04-19,C,74.10450810912627
2020-04-20,C,64.7261823138957
2020-04-21,C,69.4452257364764
2020-04-22,C,88.41102547767261
2020-04-23,C,98.35638974594372
2020-04-24,C,104.55477089628492
2020-04-25,C,87.75515185898159
2020-04-26,C,72.98507280470379
2020-04-27,C,62.53288636796377
2020-04-28,C,67.26533661837283
2020-04-29,C,87.37150965185305
2020-04-30,C,101.27899630612022
2020-05-01,C,101.06350547804914
2020-05-02,C,83.42588812404414
2020-05-03,C,73.09492651338195
2020-05-04,C,61.518540718438835
2020-05-05,C,67.16007424039609
2020-05-06,C,98.9134637183844
2020-05-07,C,92.71771869230201
2020-05-08,C,104.15815167792066
2020-05-09,C,98.51666261159704
2020-05-10,C,73.4076418317453
2020-05-11,C,80.51551402105216
2020-05-12,C,62.66037733810885
2020-05-13,C,83.92404510989175
2020-05-14,C,90.58752503155803
2020-05-15,C,98.03771171384153
2020-05-16,C,92.03050742688562
2020-05-17,C,79.46412908748201
2020-05-18,C,64.43558180993352
2020-05-19,C,75.82768053670854
2020-05-20,C,80.64167891665993
2020-05-21,C,94.3906928220598
2020-05-22,C,122.55186052329302
2020-05-23,C,93.2630074093188
2020-05-24,C,67.00791429126198
2020-05-25,C,56.39878310983049
2020-05-26,C,58.2833924958499
2020-05-27,C,88.96402631832582
2020-05-28,C,94.20309278769608
2020-05-29,C,102.0089495403799
2020-05-30,C,89.67110688834687
2020-05-31,C,78.68577599268781
2020-06-01,C,55.24901053481291
2020-06-02,C,57.29032359302665
2020-06-03,C,83.33591999899447
2020-06-04,C,101.99585547851134
2020-06-05,C,103.72037830997918
2020-06-06,C,83.77361652114433
2020-06-07,C,78.32378553596142
2020-06-08,C,56.14214593119004
2020-06-09,C,61.792662793949866
2020-06-10,C,74.05998341383534
2020-06-11,C,107.66751806019822
2020-06-12,C,106.19756220348702
2020-06-13,C,95.15926342942389
2020-06-14,C,82.95166823844032
2020-06-15,C,84.66429740393494
2020-06-16,C,52.36123319102985
2020-06-17,C,75.7746690346647
2020-06-18,C,92.39892066765593
2020-06-19,C,94.3937029662766
2020-06-20,C,81.76872051323316
2020-06-21,C,70.64682242692774
2020-06-22,C,52.50034376578009
2020-06-23,C,68.7854510326802
2020-06-24,C,82.16533832318012
2020-06-25,C,101.24662072923117
2020-06-26,C,105.3321576285142
2020-06-27,C,95.28351139154621
2020-06-28,C,70.12684551484956
2020-06-29,C,79.2723907792347
2020-06-30,C,68.05063109430782
2020-07-01,C,66.92194380082306
2020-07-02,C,89.4494555150627
2020-07-03,C,87.41637617325581
2020-07-04,C,90.6682036674137
2020-07-05,C,72.2097452870844
2020-07-06,C,58.625908045039736
2020-07-07,C,82.3326611317253
2020-07-08,C,86.28375488450747
2020-07-09,C,103.34731844283327
2020-07-10,C,93.96188225201155
2020-07-11,C,82.60643757362512
2020-07-12,C,73.54870114235665
2020-07-13,C,63.82744081552337
2020-07-14,C,51.46482976567536
2020-07-15,C,80.51950577916554
2020-07-16,C,97.72117828432042
2020-07-17,C,99.7593468994494
2020-07-18,C,84.16254347556975
2020-07-19,C,69.00804576428185
2020-07-20,C,61.098580219793234
2020-07-21,C,67.11179256154189
2020-07-22,C,86.87036469243658
2020-07-23,C,106.32552133100953
2020-07-24,C,99.1958285074706
2020-07-25,C,87.09048727549074
2020-07-26,C,76.89564267799588
2020-07-27,C,67.47028316973235
2020-07-28,C,62.98185897666059
2020-07-29,C,88.42524991783162
2020-07-30,C,105.58542449072048
2020-07-31,C,111.95417209102801
2020-08-01,C,105.03637416824213
2020-08-02,C,66.53313825051586
2020-08-03,C,62.76477958317578
2020-08-04,C,66.61575408575075
2020-08-05,C,81.38758362391181
2020-08-06,C,92.62470847466143
2020-08-07,C,89.80625440998008
2020-08-08,C,91.62131255278554
2020-08-09,C,67.3876921534775
2020-08-10,C,63.41161182456672
2020-08-11,C,60.24325424928081
2020-08-12,C,73.44497547548735
2020-08-13,C,99.76326878462784
2020-08-14,C,102.9681927203508
2020-08-15,C,95.58420282519143
2020-08-16,C,91.09151763127227
2020-08-17,C,65.01205029834266
2020-08-18,C,70.54632678945482
2020-08-19,C,73.6918216813737
2020-08-20,C,87.66369244739182
2020-08-21,C,114.49352615015553
2020-08-22,C,83.63217888522696
2020-08-23,C,65.32312499825207
2020-08-24,C,62.5510127489935
2020-08-25,C,66.01420341599248
2020-08-26,C,75.1623303308356
2020-08-27,C,95.58923629204783
2020-08-28,C,111.73596638723987
2020-08-29,C,84.64213832410896
2020-08-30,C,62.595367765141795
2020-08-31,C,70.47462315599431
2020-09-01,C,70.74418808858604
2020-09-02,C,77.48830348726284
2020-09-03,C,85.44175598280744
2020-09-04,C,96.01404386460045
2020-09-05,C,90.72252177003963
2020-09-06,C,83.14019442921216
2020-09-07,C,54.71128845990888
2020-09-08,C,66.19972381106011
2020-09-09,C,87.92367980168153
2020-09-10,C,79.11902346091792
2020-09-11,C,110.3113901296902
2020-09-12,C,81.77062275725224
2020-09-13,C,76.54085172786704
2020-09-14,C,65.04747952582213
2020-09-15,C,75.62264406493246
2020-09-16,C,86.99998763974031
2020-09-17,C,79.22090831812324
2020-09-18,C,95.83293687900122
2020-09-19,C,92.40593843979994
2020-09-20,C,72.39511876132322
2020-09-21,C,66.96497023706037
2020-09-22,C,73.33095544864949
2020-09-23,C,87.5302765541002
2020-09-24,C,96.59510278159752
2020-09-25,C,87.41054483735536
2020-09-26,C,87.72651748420562
2020-09-27,C,77.35597310546362
2020-09-28,C,54.490576448672556
2020-09-29,C,72.13629091433498
2020-09-30,C,89.9998791108714
2020-10-01,C,99.39430820247014
2020-10-02,C,77.74107206589007
2020-10-03,C,81.21573064341966
2020-10-04,C,89.18461125887056
2020-10-05,C,58.91192219491939
2020-10-06,C,51.2830173584002
2020-10-07,C,92.68478190928478
2020-10-08,C,98.55628719452258
2020-10-09,C,111.16090497812121
2020-10-10,C,93.72617701693898
2020-10-11,C,77.83364115018921
2020-10-12,C,66.25836859093246
2020-10-13,C,72.80613970887032
2020-10-14,C,101.09231646132103
2020-10-15,C,106.28756321991686
2020-10-16,C,89.74873659376503
2020-10-17,C,95.15386980748573
2020-10-18,C,83.36708427538755
2020-10-19,C,73.0459711315758
2020-10-20,C,63.88346341909932
2020-10-21,C,92.26249850444806
2020-10-22,C,106.0115217987235
2020-10-23,C,123.04166070235732
2020-10-24,C,85.65063386533583
2020-10-25,C,70.24610358942887
2020-10-26,C,61.04548236167691
2020-10-27,C,63.444596153331716
2020-10-28,C,75.89284701490382
2020-10-29,C,76.55824862699373
2020-10-30,C,99.05399548688457
2020-10-31,C,94.67558230299363
2020-11-01,C,70.4296035066544
2020-11-02,C,79.04755428765958
2020-11-03,C,67.54344992543933
2020-11-04,C,93.41131552455653
2020-11-05,C,100.82108604429321
2020-11-06,C,109.21291982588562
2020-11-07,C,94.02472032693336
2020-11-08,C,85.39572539600066
2020-11-09,C,64.08208969055607
2020-11-10,C,71.47547915849252
2020-11-11,C,86.08381662235342
2020-11-12,C,96.49350914750542
2020-11-13,C,105.91158996820714
2020-11-14,C,109.73594793511575
2020-11-15,C,72.35234287407908
2020-11-16,C,67.06036410239277
2020-11-17,C,77.63881517080827
2020-11-18,C,92.34524947077696
2020-11-19,C,98.9635942243487
2020-11-20,C,83.674691863221
2020-11-21,C,96.06455058479247
2020-11-22,C,56.82979441192867
2020-11-23,C,75.53421287716654
2020-11-24,C,69.00244460346862
2020-11-25,C,91.2906854522694
2020-11-26,C,91.72304384721517
2020-11-27,C,90.39181177054938
2020-11-28,C,94.08703317880352
2020-11-29,C,74.38683103133337
2020-11-30,C,59.91245849044954
2020-12-01,C,68.39401394985445
2020-12-02,C,105.5028504996212
2020-12-03,C,105.68620740168583
2020-12-04,C,111.27793047392652
2020-12-05,C,98.8225633081725
2020-12-06,C,86.56142577186948
2020-12-07,C,62.39428178657107
2020-12-08,C,51.348703312660504
2020-12-09,C,81.92474436938582
2020-12-10,C,105.5739587727759
2020-12-11,C,95.1936085361693
2020-12-12,C,90.73021064190046
2020-12-13,C,69.2616407471039
2020-12-14,C,76.00115925459222
2020-12-15,C,73.85251996738516
2020-12-16,C,88.71582846865408
2020-12-17,C,104.12295366784146
2020-12-18,C,102.72408774674328
2020-12-19,C,93.79165857610457
2020-12-20,C,65.3843921169333
2020-12-21,C,46.56345947991257
2020-12-22,C,69.12758295696335
2020-12-23,C,86.16549562375033
2020-12-24,C,108.89432978034722
2020-12-25,C,115.66283836588916
2020-12-26,C,104.84126626594656
2020-12-27,C,66.95175008491229
2020-12-28,C,61.30694510038912
2020-12-29,C,71.839678351324
2020-12-30,C,103.89888106558024
2020-12-31,C,111.13107693272603
2021-01-01,C,112.11739920328718
2021-01-02,C,89.2490448116301
2021-01-03,C,67.94041185209176
2021-01-04,C,70.5063985171231
2021-01-05,C,59.261783940467886
2021-01-06,C,81.80622290587118
2021-01-07,C,98.44212978106842
2021-01-08,C,115.97558869035277
2021-01-09,C,89.58384010241748
2021-01-10,C,55.562081862822296
2021-01-11,C,68.3007627014271
2021-01-12,C,62.54496929958116
2021-01-13,C,84.12483197928634
2021-01-14,C,98.73678583641733
2021-01-15,C,101.11273008089806
2021-01-16,C,98.81421325044298
2021-01-17,C,62.883230014651
2021-01-18,C,60.19916179056263
2021-01-19,C,73.67951749942212
2021-01-20,C,78.94117565109906
2021-01-21,C,86.63003983906434
2021-01-22,C,108.72087486356426
2021-01-23,C,101.54631570976811
2021-01-24,C,74.85625745039904
2021-01-25,C,48.718580872511424
2021-01-26,C,73.92504223814412
2021-01-27,C,70.64482087256614
2021-01-28,C,102.04095779807994
2021-01-29,C,96.34279158964327
2021-01-30,C,83.35291445016952
2021-01-31,C,71.751009044975
2021-02-01,C,63.00903527891951
2021-02-02,C,63.19368833153182
2021-02-03,C,88.7036202197145
2021-02-04,C,96.07207862569375
2021-02-05,C,111.35409923102527
2021-02-06,C,94.95108413152354
2021-02-07,C,69.77590159891356
2021-02-08,C,57.61796672974922
2021-02-09,C,55.237454012313684
2021-02-10,C,86.38992948699865
2021-02-11,C,96.87400334542407
2021-02-12,C,84.6050781032125
2021-02-13,C,88.48604989428992
2021-02-14,C,68.21815708771385
2021-02-15,C,77.22097660784296
2021-02-16,C,54.86526557961652
2021-02-17,C,72.60332773626128
2021-02-18,C,108.66053093834964
2021-02-19,C,114.5068176575025
2021-02-20,C,86.88197543670944
2021-02-21,C,70.4398128093516
2021-02-22,C,69.6155091129741
2021-02-23,C,49.94076616927103
2021-02-24,C,69.31465472816002
2021-02-25,C,97.60497665676884
2021-02-26,C,116.1219069968937
2021-02-27,C,89.42606831125214
2021-02-28,C,76.37406379577459
2021-03-01,C,73.82601019113011
2021-03-02,C,85.48271248112849
2021-03-03,C,79.65948648908761
2021-03-04,C,99.78622014377693
2021-03-05,C,118.36929430867335
2021-03-06,C,80.80438488512405
2021-03-07,C,83.85728809639336
2021-03-08,C,56.679241821797845
2021-03-09,C,69.51748362179907
2021-03-10,C,82.40339196514158
2021-03-11,C,92.32689119810502
2021-03-12,C,95.99810718673483
2021-03-13,C,95.26336407075598
2021-03-14,C,83.6710242273347
2021-03-15,C,63.85794652525006
2021-03-16,C,69.32868002490935
2021-03-17,C,88.98380694474176
2021-03-18,C,92.2881038896817
2021-03-19,C,109.85053274537432
2021-03-20,C,99.67686400327335
2021-03-21,C,96.60579006210698
2021-03-22,C,61.95707269635135
2021-03-23,C,65.1731904117684
2021-03-24,C,90.63621145707414
2021-03-25,C,106.68395749515227
2021-03-26,C,99.72236552112743
2021-03-27,C,89.96688788142545
2021-03-28,C,80.17589644791848
2021-03-29,C,58.41530236502087
2021-03-30,C,65.62364299106311
2021-03-31,C,85.27129669350244
2021-04-01,C,108.16870369250303
2021-04-02,C,99.2363438887747
2021-04-03,C,78.52318367069093
2021-04-04,C,60.5841400720979
2021-04-05,C,55.03074182731901
2021-04-06,C,58.47264321965423
2021-04-07,C,83.38773855566532
2021-04-08,C,90.76022305521393
2021-04-09,C,98.52116320971156
2021-04-10,C,87.13964235715035
2021-04-11,C,72.46292699553011
2021-04-12,C,75.75615108322347
2021-04-13,C,74.34363575076837
2021-04-14,C,84.82373001690225
